mage_path,label
data/raw/sid_set/00001_00087.jpg,1
data/raw/sid_set/00001_00088.jpg,1
data/raw/sid_set/00001_00090.jpg,0
data/raw/sid_set/00001_00094.jpg,1
data/raw/sid_set/00001_00095.jpg,1
data/raw/sid_set/00001_00096.jpg,1
data/raw/sid_set/00001_00098.jpg,1
data/raw/sid_set/00001_00099.jpg,1
data/raw/sid_set/00001_00100.jpg,0
data/raw/sid_set/00001_00102.jpg,1
data/raw/sid_set/00001_00103.jpg,1
data/raw/sid_set/00001_00105.jpg,1
data/raw/sid_set/00001_00106.jpg,1
data/raw/sid_set/00001_00107.jpg,1
data/raw/sid_set/00001_00109.jpg,0
data/raw/sid_set/00001_00110.jpg,0
data/raw/sid_set/00001_00111.jpg,1
data/raw/sid_set/00001_00113.jpg,1
data/raw/sid_set/00001_00114.jpg,1
data/raw/sid_set/00001_00115.jpg,0
data/raw/sid_set/00001_00116.jpg,1
data/raw/sid_set/00001_00117.jpg,0
data/raw/sid_set/00001_00118.jpg,1
data/raw/sid_set/00001_00119.jpg,1
data/raw/sid_set/00001_00120.jpg,0
data/raw/sid_set/00001_00123.jpg,0
data/raw/sid_set/00001_00124.jpg,1
data/raw/sid_set/00001_00127.jpg,0
data/raw/sid_set/00001_00128.jpg,0
data/raw/sid_set/00001_00129.jpg,1
data/raw/sid_set/00001_00130.jpg,1
data/raw/sid_set/00001_00131.jpg,0
data/raw/sid_set/00001_00132.jpg,0
data/raw/sid_set/00001_00133.jpg,1
data/raw/sid_set/00001_00136.jpg,1
data/raw/sid_set/00001_00137.jpg,0
data/raw/sid_set/00001_00140.jpg,0
data/raw/sid_set/00001_00142.jpg,0
data/raw/sid_set/00001_00143.jpg,1
data/raw/sid_set/00001_00145.jpg,1
data/raw/sid_set/00001_00146.jpg,0
data/raw/sid_set/00001_00148.jpg,0
data/raw/sid_set/00001_00151.jpg,1
data/raw/sid_set/00001_00152.jpg,0
data/raw/sid_set/00001_00153.jpg,0
data/raw/sid_set/00001_00154.jpg,0
data/raw/sid_set/00001_00157.jpg,1
data/raw/sid_set/00001_00158.jpg,1
data/raw/sid_set/00001_00159.jpg,1
data/raw/sid_set/00001_00160.jpg,1
data/raw/sid_set/00001_00163.jpg,1
data/raw/sid_set/00001_00165.jpg,0
data/raw/sid_set/00001_00166.jpg,0
data/raw/sid_set/00001_00167.jpg,1
data/raw/sid_set/00001_00168.jpg,1
data/raw/sid_set/00001_00169.jpg,1
data/raw/sid_set/00001_00173.jpg,1
data/raw/sid_set/00001_00174.jpg,0
data/raw/sid_set/00001_00176.jpg,0
data/raw/sid_set/00001_00177.jpg,1
data/raw/sid_set/00001_00178.jpg,1
data/raw/sid_set/00001_00180.jpg,0
data/raw/sid_set/00001_00181.jpg,1
data/raw/sid_set/00001_00182.jpg,0
data/raw/sid_set/00001_00183.jpg,0
data/raw/sid_set/00001_00184.jpg,1
data/raw/sid_set/00001_00185.jpg,0
data/raw/sid_set/00001_00186.jpg,0
data/raw/sid_set/00001_00187.jpg,0
data/raw/sid_set/00001_00188.jpg,0
data/raw/sid_set/00001_00191.jpg,1
data/raw/sid_set/00001_00192.jpg,0
data/raw/sid_set/00001_00193.jpg,1
data/raw/sid_set/00001_00194.jpg,1
data/raw/sid_set/00001_00195.jpg,0
data/raw/sid_set/00001_00196.jpg,0
data/raw/sid_set/00001_00198.jpg,0
data/raw/sid_set/00001_00199.jpg,0
data/raw/sid_set/00001_00200.jpg,1
data/raw/sid_set/00001_00202.jpg,0
data/raw/sid_set/00001_00203.jpg,1
data/raw/sid_set/00001_00204.jpg,0
data/raw/sid_set/00001_00205.jpg,1
data/raw/sid_set/00001_00206.jpg,0
data/raw/sid_set/00001_00207.jpg,1
data/raw/sid_set/00001_00209.jpg,0
data/raw/sid_set/00001_00211.jpg,0
data/raw/sid_set/00001_00214.jpg,0
data/raw/sid_set/00001_00215.jpg,1
data/raw/sid_set/00001_00216.jpg,1
data/raw/sid_set/00001_00217.jpg,0
data/raw/sid_set/00001_00218.jpg,0
data/raw/sid_set/00001_00223.jpg,1
data/raw/sid_set/00001_00224.jpg,1
data/raw/sid_set/00001_00226.jpg,1
data/raw/sid_set/00001_00227.jpg,1
data/raw/sid_set/00001_00228.jpg,1
data/raw/sid_set/00001_00229.jpg,0
data/raw/sid_set/00001_00230.jpg,1
data/raw/sid_set/00001_00231.jpg,0
data/raw/sid_set/00001_00232.jpg,0
data/raw/sid_set/00001_00233.jpg,0
data/raw/sid_set/00001_00235.jpg,0
data/raw/sid_set/00001_00236.jpg,0
data/raw/sid_set/00001_00240.jpg,1
data/raw/sid_set/00001_00244.jpg,0
data/raw/sid_set/00001_00246.jpg,1
data/raw/sid_set/00001_00248.jpg,1
data/raw/sid_set/00001_00249.jpg,1
data/raw/sid_set/00001_00253.jpg,1
data/raw/sid_set/00001_00254.jpg,0
data/raw/sid_set/00001_00255.jpg,1
data/raw/sid_set/00001_00256.jpg,0
data/raw/sid_set/00001_00258.jpg,0
data/raw/sid_set/00001_00260.jpg,1
data/raw/sid_set/00001_00262.jpg,1
data/raw/sid_set/00001_00263.jpg,1
data/raw/sid_set/00001_00265.jpg,1
data/raw/sid_set/00001_00266.jpg,0
data/raw/sid_set/00001_00267.jpg,1
data/raw/sid_set/00001_00268.jpg,1
data/raw/sid_set/00001_00269.jpg,0
data/raw/sid_set/00001_00270.jpg,1
data/raw/sid_set/00001_00271.jpg,0
data/raw/sid_set/00001_00272.jpg,0
data/raw/sid_set/00001_00275.jpg,0
data/raw/sid_set/00001_00276.jpg,0
data/raw/sid_set/00001_00277.jpg,0
data/raw/sid_set/00001_00278.jpg,1
data/raw/sid_set/00001_00281.jpg,1
data/raw/sid_set/00001_00284.jpg,1
data/raw/sid_set/00001_00286.jpg,0
data/raw/sid_set/00001_00288.jpg,0
data/raw/sid_set/00001_00290.jpg,0
data/raw/sid_set/00001_00291.jpg,1
data/raw/sid_set/00001_00295.jpg,1
data/raw/sid_set/00001_00297.jpg,0
data/raw/sid_set/00001_00298.jpg,0
data/raw/sid_set/00001_00299.jpg,0
data/raw/sid_set/00001_00300.jpg,1
data/raw/sid_set/00001_00301.jpg,0
data/raw/sid_set/00001_00302.jpg,1
data/raw/sid_set/00001_00303.jpg,0
data/raw/sid_set/00001_00304.jpg,0
data/raw/sid_set/00001_00305.jpg,1
data/raw/sid_set/00001_00306.jpg,0
data/raw/sid_set/00001_00308.jpg,0
data/raw/sid_set/00001_00309.jpg,0
data/raw/sid_set/00001_00312.jpg,1
data/raw/sid_set/00001_00313.jpg,0
data/raw/sid_set/00001_00314.jpg,1
data/raw/sid_set/00001_00315.jpg,1
data/raw/sid_set/00001_00316.jpg,1
data/raw/sid_set/00001_00317.jpg,1
data/raw/sid_set/00001_00318.jpg,1
data/raw/sid_set/00001_00319.jpg,1
data/raw/sid_set/00001_00320.jpg,0
data/raw/sid_set/00001_00321.jpg,1
data/raw/sid_set/00001_00322.jpg,0
data/raw/sid_set/00001_00324.jpg,1
data/raw/sid_set/00001_00326.jpg,1
data/raw/sid_set/00001_00327.jpg,0
data/raw/sid_set/00001_00331.jpg,0
data/raw/sid_set/00001_00332.jpg,0
data/raw/sid_set/00001_00333.jpg,0
data/raw/sid_set/00001_00334.jpg,0
data/raw/sid_set/00001_00335.jpg,0
data/raw/sid_set/00001_00336.jpg,0
data/raw/sid_set/00001_00337.jpg,0
data/raw/sid_set/00001_00338.jpg,0
data/raw/sid_set/00001_00339.jpg,0
data/raw/sid_set/00001_00340.jpg,0
data/raw/sid_set/00001_00341.jpg,0
data/raw/sid_set/00001_00342.jpg,0
data/raw/sid_set/00001_00345.jpg,0
data/raw/sid_set/00001_00346.jpg,1
data/raw/sid_set/00001_00348.jpg,1
data/raw/sid_set/00001_00351.jpg,1
data/raw/sid_set/00001_00352.jpg,0
data/raw/sid_set/00001_00355.jpg,0
data/raw/sid_set/00001_00356.jpg,1
data/raw/sid_set/00001_00357.jpg,0
data/raw/sid_set/00001_00359.jpg,1
data/raw/sid_set/00001_00362.jpg,0
data/raw/sid_set/00001_00363.jpg,1
data/raw/sid_set/00001_00364.jpg,1
data/raw/sid_set/00001_00365.jpg,0
data/raw/sid_set/00001_00367.jpg,0
data/raw/sid_set/00001_00368.jpg,0
data/raw/sid_set/00001_00370.jpg,1
data/raw/sid_set/00001_00372.jpg,0
data/raw/sid_set/00001_00374.jpg,1
data/raw/sid_set/00001_00375.jpg,0
data/raw/sid_set/00001_00376.jpg,0
data/raw/sid_set/00001_00377.jpg,1
data/raw/sid_set/00001_00378.jpg,1
data/raw/sid_set/00001_00379.jpg,0
data/raw/sid_set/00001_00380.jpg,1
data/raw/sid_set/00001_00383.jpg,0
data/raw/sid_set/00001_00384.jpg,1
data/raw/sid_set/00001_00385.jpg,1
data/raw/sid_set/00001_00386.jpg,0
data/raw/sid_set/00001_00387.jpg,0
data/raw/sid_set/00001_00388.jpg,1
data/raw/sid_set/00001_00389.jpg,0
data/raw/sid_set/00001_00390.jpg,1
data/raw/sid_set/00001_00391.jpg,0
data/raw/sid_set/00001_00392.jpg,0
data/raw/sid_set/00001_00393.jpg,1
data/raw/sid_set/00001_00395.jpg,1
data/raw/sid_set/00001_00397.jpg,0
data/raw/sid_set/00001_00398.jpg,0
data/raw/sid_set/00001_00399.jpg,0
data/raw/sid_set/00001_00400.jpg,1
data/raw/sid_set/00001_00401.jpg,0
data/raw/sid_set/00001_00402.jpg,1
data/raw/sid_set/00001_00404.jpg,1
data/raw/sid_set/00001_00405.jpg,0
data/raw/sid_set/00001_00406.jpg,0
data/raw/sid_set/00001_00407.jpg,1
data/raw/sid_set/00001_00408.jpg,0
data/raw/sid_set/00001_00410.jpg,0
data/raw/sid_set/00001_00411.jpg,0
data/raw/sid_set/00001_00413.jpg,0
data/raw/sid_set/00001_00414.jpg,0
data/raw/sid_set/00001_00416.jpg,0
data/raw/sid_set/00001_00418.jpg,1
data/raw/sid_set/00001_00419.jpg,1
data/raw/sid_set/00001_00421.jpg,0
data/raw/sid_set/00001_00424.jpg,0
data/raw/sid_set/00001_00427.jpg,1
data/raw/sid_set/00001_00429.jpg,1
data/raw/sid_set/00001_00431.jpg,0
data/raw/sid_set/00001_00432.jpg,0
data/raw/sid_set/00001_00434.jpg,1
data/raw/sid_set/00001_00435.jpg,1
data/raw/sid_set/00001_00436.jpg,0
data/raw/sid_set/00001_00437.jpg,0
data/raw/sid_set/00001_00438.jpg,0
data/raw/sid_set/00001_00440.jpg,1
data/raw/sid_set/00001_00442.jpg,0
data/raw/sid_set/00001_00444.jpg,1
data/raw/sid_set/00001_00445.jpg,1
data/raw/sid_set/00001_00446.jpg,1
data/raw/sid_set/00001_00447.jpg,1
data/raw/sid_set/00001_00450.jpg,1
data/raw/sid_set/00001_00452.jpg,0
data/raw/sid_set/00001_00453.jpg,0
data/raw/sid_set/00001_00454.jpg,0
data/raw/sid_set/00001_00455.jpg,1
data/raw/sid_set/00001_00456.jpg,0
data/raw/sid_set/00001_00457.jpg,0
data/raw/sid_set/00001_00458.jpg,0
data/raw/sid_set/00001_00461.jpg,1
data/raw/sid_set/00001_00462.jpg,1
data/raw/sid_set/00001_00463.jpg,1
data/raw/sid_set/00001_00465.jpg,0
data/raw/sid_set/00001_00466.jpg,1
data/raw/sid_set/00001_00469.jpg,1
data/raw/sid_set/00001_00470.jpg,0
data/raw/sid_set/00001_00471.jpg,0
data/raw/sid_set/00001_00474.jpg,1
data/raw/sid_set/00001_00477.jpg,1
data/raw/sid_set/00001_00478.jpg,1
data/raw/sid_set/00001_00479.jpg,0
data/raw/sid_set/00001_00480.jpg,1
data/raw/sid_set/00001_00481.jpg,0
data/raw/sid_set/00001_00482.jpg,1
data/raw/sid_set/00001_00484.jpg,1
data/raw/sid_set/00001_00485.jpg,1
data/raw/sid_set/00001_00486.jpg,0
data/raw/sid_set/00001_00489.jpg,0
data/raw/sid_set/00001_00491.jpg,1
data/raw/sid_set/00001_00492.jpg,0
data/raw/sid_set/00001_00494.jpg,1
data/raw/sid_set/00001_00496.jpg,0
data/raw/sid_set/00001_00497.jpg,0
data/raw/sid_set/00001_00498.jpg,1
data/raw/sid_set/00001_00500.jpg,1
data/raw/sid_set/00001_00502.jpg,0
data/raw/sid_set/00001_00504.jpg,1
data/raw/sid_set/00001_00505.jpg,1
data/raw/sid_set/00001_00507.jpg,1
data/raw/sid_set/00001_00508.jpg,0
data/raw/sid_set/00001_00509.jpg,0
data/raw/sid_set/00001_00510.jpg,1
data/raw/sid_set/00001_00511.jpg,0
data/raw/sid_set/00001_00512.jpg,0
data/raw/sid_set/00001_00513.jpg,1
data/raw/sid_set/00001_00514.jpg,0
data/raw/sid_set/00001_00515.jpg,0
data/raw/sid_set/00001_00516.jpg,1
data/raw/sid_set/00001_00517.jpg,1
data/raw/sid_set/00001_00519.jpg,0
data/raw/sid_set/00001_00520.jpg,0
data/raw/sid_set/00001_00521.jpg,1
data/raw/sid_set/00001_00522.jpg,0
data/raw/sid_set/00001_00523.jpg,0
data/raw/sid_set/00001_00525.jpg,1
data/raw/sid_set/00001_00526.jpg,1
data/raw/sid_set/00001_00527.jpg,1
data/raw/sid_set/00001_00528.jpg,0
data/raw/sid_set/00001_00530.jpg,1
data/raw/sid_set/00001_00531.jpg,1
data/raw/sid_set/00001_00532.jpg,1
data/raw/sid_set/00001_00534.jpg,0
data/raw/sid_set/00001_00535.jpg,0
data/raw/sid_set/00001_00536.jpg,1
data/raw/sid_set/00001_00538.jpg,1
data/raw/sid_set/00001_00540.jpg,1
data/raw/sid_set/00001_00541.jpg,1
data/raw/sid_set/00001_00542.jpg,1
data/raw/sid_set/00001_00543.jpg,0
data/raw/sid_set/00001_00546.jpg,1
data/raw/sid_set/00001_00547.jpg,1
data/raw/sid_set/00001_00549.jpg,1
data/raw/sid_set/00001_00550.jpg,0
data/raw/sid_set/00001_00552.jpg,1
data/raw/sid_set/00001_00554.jpg,0
data/raw/sid_set/00001_00555.jpg,1
data/raw/sid_set/00001_00556.jpg,1
data/raw/sid_set/00001_00557.jpg,1
data/raw/sid_set/00001_00559.jpg,1
data/raw/sid_set/00001_00561.jpg,0
data/raw/sid_set/00001_00562.jpg,0
data/raw/sid_set/00001_00564.jpg,0
data/raw/sid_set/00001_00568.jpg,1
data/raw/sid_set/00001_00569.jpg,1
data/raw/sid_set/00001_00570.jpg,0
data/raw/sid_set/00001_00571.jpg,1
data/raw/sid_set/00001_00572.jpg,1
data/raw/sid_set/00001_00573.jpg,0
data/raw/sid_set/00001_00574.jpg,0
data/raw/sid_set/00001_00575.jpg,1
data/raw/sid_set/00001_00577.jpg,1
data/raw/sid_set/00001_00578.jpg,1
data/raw/sid_set/00001_00579.jpg,1
data/raw/sid_set/00001_00581.jpg,0
data/raw/sid_set/00001_00582.jpg,1
data/raw/sid_set/00001_00583.jpg,1
data/raw/sid_set/00001_00584.jpg,0
data/raw/sid_set/00001_00586.jpg,0
data/raw/sid_set/00001_00588.jpg,1
data/raw/sid_set/00001_00589.jpg,0
data/raw/sid_set/00001_00591.jpg,0
data/raw/sid_set/00001_00592.jpg,1
data/raw/sid_set/00001_00595.jpg,0
data/raw/sid_set/00001_00596.jpg,0
data/raw/sid_set/00001_00597.jpg,1
data/raw/sid_set/00001_00598.jpg,1
data/raw/sid_set/00001_00599.jpg,1
data/raw/sid_set/00001_00600.jpg,1
data/raw/sid_set/00001_00601.jpg,1
data/raw/sid_set/00001_00602.jpg,0
data/raw/sid_set/00001_00603.jpg,1
data/raw/sid_set/00001_00604.jpg,1
data/raw/sid_set/00001_00606.jpg,0
data/raw/sid_set/00001_00607.jpg,1
data/raw/sid_set/00001_00609.jpg,1
data/raw/sid_set/00001_00611.jpg,0
data/raw/sid_set/00001_00612.jpg,0
data/raw/sid_set/00001_00613.jpg,0
data/raw/sid_set/00001_00618.jpg,1
data/raw/sid_set/00001_00619.jpg,0
data/raw/sid_set/00001_00620.jpg,1
data/raw/sid_set/00001_00623.jpg,0
data/raw/sid_set/00001_00626.jpg,1
data/raw/sid_set/00001_00628.jpg,1
data/raw/sid_set/00001_00630.jpg,1
data/raw/sid_set/00001_00631.jpg,1
data/raw/sid_set/00001_00633.jpg,0
data/raw/sid_set/00001_00634.jpg,1
data/raw/sid_set/00001_00636.jpg,1
data/raw/sid_set/00001_00637.jpg,0
data/raw/sid_set/00001_00639.jpg,1
data/raw/sid_set/00001_00640.jpg,0
data/raw/sid_set/00001_00641.jpg,0
data/raw/sid_set/00001_00643.jpg,1
data/raw/sid_set/00001_00646.jpg,0
data/raw/sid_set/00001_00647.jpg,1
data/raw/sid_set/00001_00648.jpg,0
data/raw/sid_set/00001_00650.jpg,0
data/raw/sid_set/00001_00651.jpg,1
data/raw/sid_set/00001_00652.jpg,0
data/raw/sid_set/00001_00653.jpg,0
data/raw/sid_set/00001_00654.jpg,1
data/raw/sid_set/00001_00655.jpg,0
data/raw/sid_set/00001_00656.jpg,0
data/raw/sid_set/00001_00657.jpg,0
data/raw/sid_set/00001_00658.jpg,1
data/raw/sid_set/00001_00660.jpg,0
data/raw/sid_set/00001_00662.jpg,0
data/raw/sid_set/00001_00665.jpg,0
data/raw/sid_set/00001_00666.jpg,1
data/raw/sid_set/00001_00667.jpg,1
data/raw/sid_set/00001_00668.jpg,0
data/raw/sid_set/00001_00669.jpg,0
data/raw/sid_set/00001_00670.jpg,0
data/raw/sid_set/00001_00671.jpg,0
data/raw/sid_set/00001_00672.jpg,0
data/raw/sid_set/00001_00673.jpg,0
data/raw/sid_set/00001_00674.jpg,0
data/raw/sid_set/00001_00675.jpg,0
data/raw/sid_set/00001_00676.jpg,1
data/raw/sid_set/00001_00677.jpg,0
data/raw/sid_set/00001_00678.jpg,1
data/raw/sid_set/00001_00679.jpg,0
data/raw/sid_set/00001_00680.jpg,0
data/raw/sid_set/00001_00681.jpg,1
data/raw/sid_set/00001_00682.jpg,1
data/raw/sid_set/00001_00683.jpg,0
data/raw/sid_set/00001_00685.jpg,1
data/raw/sid_set/00001_00687.jpg,1
data/raw/sid_set/00001_00688.jpg,1
data/raw/sid_set/00001_00690.jpg,0
data/raw/sid_set/00001_00692.jpg,0
data/raw/sid_set/00001_00693.jpg,1
data/raw/sid_set/00001_00696.jpg,1
data/raw/sid_set/00001_00698.jpg,0
data/raw/sid_set/00001_00699.jpg,1
data/raw/sid_set/00001_00701.jpg,1
data/raw/sid_set/00001_00703.jpg,0
data/raw/sid_set/00001_00704.jpg,0
data/raw/sid_set/00001_00705.jpg,0
data/raw/sid_set/00001_00706.jpg,0
data/raw/sid_set/00001_00708.jpg,1
data/raw/sid_set/00001_00710.jpg,1
data/raw/sid_set/00001_00714.jpg,0
data/raw/sid_set/00001_00716.jpg,0
data/raw/sid_set/00001_00718.jpg,1
data/raw/sid_set/00001_00719.jpg,1
data/raw/sid_set/00001_00720.jpg,1
data/raw/sid_set/00001_00721.jpg,1
data/raw/sid_set/00001_00723.jpg,1
data/raw/sid_set/00001_00724.jpg,0
data/raw/sid_set/00001_00727.jpg,0
data/raw/sid_set/00001_00728.jpg,0
data/raw/sid_set/00001_00730.jpg,1
data/raw/sid_set/00001_00731.jpg,1
data/raw/sid_set/00001_00732.jpg,1
data/raw/sid_set/00001_00734.jpg,0
data/raw/sid_set/00001_00735.jpg,1
data/raw/sid_set/00001_00736.jpg,1
data/raw/sid_set/00001_00737.jpg,0
data/raw/sid_set/00001_00738.jpg,0
data/raw/sid_set/00001_00739.jpg,1
data/raw/sid_set/00001_00740.jpg,0
data/raw/sid_set/00001_00742.jpg,1
data/raw/sid_set/00001_00743.jpg,0
data/raw/sid_set/00001_00744.jpg,0
data/raw/sid_set/00001_00745.jpg,1
data/raw/sid_set/00001_00746.jpg,0
data/raw/sid_set/00001_00747.jpg,1
data/raw/sid_set/00001_00748.jpg,1
data/raw/sid_set/00001_00750.jpg,0
data/raw/sid_set/00001_00751.jpg,1
data/raw/sid_set/00001_00753.jpg,0
data/raw/sid_set/00001_00754.jpg,1
data/raw/sid_set/00001_00755.jpg,1
data/raw/sid_set/00001_00756.jpg,1
data/raw/sid_set/00001_00757.jpg,1
data/raw/sid_set/00001_00758.jpg,1
data/raw/sid_set/00001_00760.jpg,0
data/raw/sid_set/00001_00761.jpg,1
data/raw/sid_set/00001_00762.jpg,0
data/raw/sid_set/00001_00763.jpg,0
data/raw/sid_set/00001_00764.jpg,0
data/raw/sid_set/00001_00765.jpg,1
data/raw/sid_set/00001_00766.jpg,0
data/raw/sid_set/00001_00768.jpg,0
data/raw/sid_set/00001_00769.jpg,1
data/raw/sid_set/00001_00772.jpg,1
data/raw/sid_set/00001_00775.jpg,1
data/raw/sid_set/00001_00778.jpg,0
data/raw/sid_set/00001_00779.jpg,0
data/raw/sid_set/00001_00780.jpg,1
data/raw/sid_set/00001_00781.jpg,0
data/raw/sid_set/00001_00785.jpg,0
data/raw/sid_set/00001_00787.jpg,1
data/raw/sid_set/00001_00788.jpg,0
data/raw/sid_set/00001_00790.jpg,0
data/raw/sid_set/00001_00791.jpg,1
data/raw/sid_set/00001_00792.jpg,1
data/raw/sid_set/00001_00793.jpg,1
data/raw/sid_set/00001_00797.jpg,0
data/raw/sid_set/00001_00798.jpg,0
data/raw/sid_set/00001_00802.jpg,1
data/raw/sid_set/00001_00803.jpg,0
data/raw/sid_set/00001_00805.jpg,0
data/raw/sid_set/00001_00806.jpg,0
data/raw/sid_set/00001_00808.jpg,0
data/raw/sid_set/00001_00810.jpg,0
data/raw/sid_set/00001_00812.jpg,1
data/raw/sid_set/00001_00815.jpg,0
data/raw/sid_set/00001_00816.jpg,1
data/raw/sid_set/00001_00817.jpg,0
data/raw/sid_set/00001_00818.jpg,1
data/raw/sid_set/00001_00821.jpg,0
data/raw/sid_set/00001_00822.jpg,1
data/raw/sid_set/00001_00823.jpg,0
data/raw/sid_set/00001_00825.jpg,1
data/raw/sid_set/00001_00826.jpg,1
data/raw/sid_set/00001_00827.jpg,0
data/raw/sid_set/00001_00828.jpg,0
data/raw/sid_set/00001_00829.jpg,1
data/raw/sid_set/00001_00830.jpg,0
data/raw/sid_set/00001_00831.jpg,0
data/raw/sid_set/00001_00832.jpg,1
data/raw/sid_set/00001_00833.jpg,1
data/raw/sid_set/00001_00834.jpg,1
data/raw/sid_set/00001_00836.jpg,0
data/raw/sid_set/00001_00837.jpg,1
data/raw/sid_set/00001_00840.jpg,1
data/raw/sid_set/00001_00842.jpg,1
data/raw/sid_set/00002_00001.jpg,1
data/raw/sid_set/00002_00002.jpg,1
data/raw/sid_set/00002_00003.jpg,1
data/raw/sid_set/00002_00006.jpg,1
data/raw/sid_set/00002_00007.jpg,1
data/raw/sid_set/00002_00008.jpg,1
data/raw/sid_set/00002_00009.jpg,1
data/raw/sid_set/00002_00010.jpg,1
data/raw/sid_set/00002_00015.jpg,0
data/raw/sid_set/00002_00017.jpg,0
data/raw/sid_set/00002_00019.jpg,0
data/raw/sid_set/00002_00021.jpg,0
data/raw/sid_set/00002_00022.jpg,0
data/raw/sid_set/00002_00025.jpg,1
data/raw/sid_set/00002_00026.jpg,0
data/raw/sid_set/00002_00029.jpg,0
data/raw/sid_set/00002_00030.jpg,0
data/raw/sid_set/00002_00031.jpg,0
data/raw/sid_set/00002_00032.jpg,0
data/raw/sid_set/00002_00034.jpg,1
data/raw/sid_set/00002_00037.jpg,1
data/raw/sid_set/00002_00039.jpg,0
data/raw/sid_set/00002_00040.jpg,1
data/raw/sid_set/00002_00045.jpg,0
data/raw/sid_set/00002_00046.jpg,0
data/raw/sid_set/00002_00048.jpg,0
data/raw/sid_set/00002_00049.jpg,0
data/raw/sid_set/00002_00050.jpg,1
data/raw/sid_set/00002_00052.jpg,1
data/raw/sid_set/00002_00055.jpg,1
data/raw/sid_set/00002_00056.jpg,1
data/raw/sid_set/00002_00057.jpg,0
data/raw/sid_set/00002_00058.jpg,1
data/raw/sid_set/00002_00061.jpg,1
data/raw/sid_set/00002_00062.jpg,1
data/raw/sid_set/00002_00063.jpg,0
data/raw/sid_set/00002_00064.jpg,0
data/raw/sid_set/00002_00065.jpg,0
data/raw/sid_set/00002_00066.jpg,0
data/raw/sid_set/00002_00067.jpg,0
data/raw/sid_set/00002_00071.jpg,1
data/raw/sid_set/00002_00073.jpg,1
data/raw/sid_set/00002_00074.jpg,1
data/raw/sid_set/00002_00076.jpg,1
data/raw/sid_set/00002_00078.jpg,0
data/raw/sid_set/00002_00079.jpg,0
data/raw/sid_set/00002_00081.jpg,0
data/raw/sid_set/00002_00083.jpg,1
data/raw/sid_set/00002_00086.jpg,1
data/raw/sid_set/00002_00087.jpg,0
data/raw/sid_set/00002_00089.jpg,0
data/raw/sid_set/00002_00092.jpg,0
data/raw/sid_set/00002_00095.jpg,1
data/raw/sid_set/00002_00097.jpg,0
data/raw/sid_set/00002_00098.jpg,1
data/raw/sid_set/00002_00100.jpg,0
data/raw/sid_set/00002_00101.jpg,0
data/raw/sid_set/00002_00102.jpg,0
data/raw/sid_set/00002_00103.jpg,0
data/raw/sid_set/00002_00104.jpg,1
data/raw/sid_set/00002_00105.jpg,0
data/raw/sid_set/00002_00106.jpg,0
data/raw/sid_set/00002_00107.jpg,1
data/raw/sid_set/00002_00108.jpg,0
data/raw/sid_set/00002_00109.jpg,1
data/raw/sid_set/00002_00110.jpg,0
data/raw/sid_set/00002_00111.jpg,0
data/raw/sid_set/00002_00112.jpg,1
data/raw/sid_set/00002_00113.jpg,0
data/raw/sid_set/00002_00115.jpg,0
data/raw/sid_set/00002_00117.jpg,0
data/raw/sid_set/00002_00118.jpg,0
data/raw/sid_set/00002_00120.jpg,1
data/raw/sid_set/00002_00122.jpg,0
data/raw/sid_set/00002_00123.jpg,0
data/raw/sid_set/00002_00124.jpg,0
data/raw/sid_set/00002_00125.jpg,0
data/raw/sid_set/00002_00127.jpg,0
data/raw/sid_set/00002_00131.jpg,1
data/raw/sid_set/00002_00132.jpg,1
data/raw/sid_set/00002_00133.jpg,1
data/raw/sid_set/00002_00135.jpg,0
data/raw/sid_set/00002_00138.jpg,0
data/raw/sid_set/00002_00139.jpg,0
data/raw/sid_set/00002_00140.jpg,1
data/raw/sid_set/00002_00141.jpg,0
data/raw/sid_set/00002_00142.jpg,1
data/raw/sid_set/00002_00143.jpg,1
data/raw/sid_set/00002_00144.jpg,1
data/raw/sid_set/00002_00146.jpg,0
data/raw/sid_set/00002_00148.jpg,0
data/raw/sid_set/00002_00149.jpg,0
data/raw/sid_set/00002_00151.jpg,1
data/raw/sid_set/00002_00152.jpg,0
data/raw/sid_set/00002_00156.jpg,0
data/raw/sid_set/00002_00157.jpg,0
data/raw/sid_set/00002_00159.jpg,1
data/raw/sid_set/00002_00161.jpg,0
data/raw/sid_set/00002_00162.jpg,0
data/raw/sid_set/00002_00163.jpg,1
data/raw/sid_set/00002_00165.jpg,1
data/raw/sid_set/00002_00166.jpg,0
data/raw/sid_set/00002_00167.jpg,0
data/raw/sid_set/00002_00168.jpg,1
data/raw/sid_set/00002_00169.jpg,0
data/raw/sid_set/00002_00170.jpg,0
data/raw/sid_set/00002_00173.jpg,1
data/raw/sid_set/00002_00174.jpg,1
data/raw/sid_set/00002_00175.jpg,1
data/raw/sid_set/00002_00176.jpg,1
data/raw/sid_set/00002_00179.jpg,1
data/raw/sid_set/00002_00180.jpg,1
data/raw/sid_set/00002_00181.jpg,1
data/raw/sid_set/00002_00182.jpg,0
data/raw/sid_set/00002_00184.jpg,1
data/raw/sid_set/00002_00186.jpg,0
data/raw/sid_set/00002_00187.jpg,1
data/raw/sid_set/00002_00188.jpg,0
data/raw/sid_set/00002_00189.jpg,1
data/raw/sid_set/00002_00190.jpg,1
data/raw/sid_set/00002_00191.jpg,1
data/raw/sid_set/00002_00192.jpg,0
